2023,4,12,17,5,22,Sensor,BQ225,machine-lab-bq225,humidity,31.22
2023,4,12,17,5,25,Sensor,BQ225,machine-lab-bq225,temperature,23.92
2023,4,12,17,5,28,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,5,30,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,5,33,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,5,36,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,5,36,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,5,36,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,5,39,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,5,42,Sensor,BQ225,machine-lab-bq225,humidity,31.03
2023,4,12,17,5,44,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,5,47,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,5,50,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,5,53,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,5,56,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,5,56,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,5,56,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17003589646703193
2023,4,12,17,5,58,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,6,1,Sensor,BQ225,machine-lab-bq225,humidity,31.03
2023,4,12,17,6,4,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,6,7,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,6,10,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,6,12,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,6,15,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,6,15,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,6,15,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,6,18,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,6,21,Sensor,BQ225,machine-lab-bq225,humidity,30.93
2023,4,12,17,6,24,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,6,26,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
